"","Date.Depth","X0.3","X0.5","X0.7","X0.9","X1.1","X1.4","X1.7","X2","X2.5","X3","X4","X5","X7","X9","X10"
"443",2011-06-29,7.91,5.74,3.88,2.35,0.99,-0.11,-0.67,-1.16,-1.81,-2.21,-2.95,-3.44,-4.26,-4.48,-4.48
"444",2011-06-30,6.31,5.12,3.73,2.37,1.32,0.09,-0.55,-1.07,-1.75,-2.17,-2.92,-3.4,-4.25,-4.48,-4.47
"445",2011-07-01,5.71,4.48,3.29,2.23,1.23,0.2,-0.47,-0.99,-1.69,-2.12,-2.9,-3.38,-4.22,-4.46,-4.46
"446",2011-07-02,5.69,4.5,3.41,2.39,1.42,0.33,-0.37,-0.9,-1.62,-2.07,-2.85,-3.34,-4.19,-4.44,-4.44
"447",2011-07-03,5.47,3.05,2.3,1.74,1.03,0.28,-0.3,-0.82,-1.54,-2.01,-2.82,-3.32,-4.18,-4.44,-4.45
"448",2011-07-04,5.91,3.59,2.73,1.99,1.2,0.44,-0.22,-0.73,-1.47,-1.95,-2.78,-3.29,-4.15,-4.42,-4.45
"449",2011-07-05,6.33,4.07,3.03,2.25,1.38,0.54,-0.13,-0.65,-1.4,-1.89,-2.75,-3.26,-4.13,-4.42,-4.43
"450",2011-07-06,5.38,5,4.23,3.31,2.24,1.03,-0.04,-0.55,-1.31,-1.82,-2.69,-3.22,-4.11,-4.39,-4.42
"451",2011-07-07,6.08,4.95,4,3.2,2.33,1.31,0.14,-0.45,-1.22,-1.75,-2.65,-3.19,-4.08,-4.38,-4.42
"452",2011-07-08,6.41,5.55,4.54,3.57,2.54,1.45,0.57,-0.32,-1.14,-1.68,-2.59,-3.15,-4.06,-4.38,-4.4
"453",2011-07-09,6.71,5.62,4.6,3.7,2.72,1.66,0.8,-0.22,-1.06,-1.6,-2.54,-3.11,-4.04,-4.36,-4.38
"454",2011-07-10,6.63,5.88,4.92,3.97,2.93,1.79,0.89,-0.13,-0.98,-1.53,-2.49,-3.08,-4.02,-4.35,-4.38
"455",2011-07-11,6.62,5.68,4.75,3.89,2.96,1.9,0.84,-0.11,-0.9,-1.46,-2.44,-3.04,-4,-4.33,-4.38
"456",2011-07-12,8.23,6.62,5.28,4.19,3.13,2,0.76,-0.13,-0.84,-1.4,-2.39,-3,-3.97,-4.32,-4.38
"457",2011-07-13,4.82,5.61,5.37,4.62,3.57,2.3,0.9,-0.1,-0.78,-1.33,-2.33,-2.95,-3.95,-4.31,-4.35
"458",2011-07-14,4.2,3.68,3.44,3.27,2.87,2.17,0.93,-0.07,-0.7,-1.26,-2.27,-2.92,-3.93,-4.29,-4.34
"459",2011-07-15,5.44,4.46,3.66,3.07,2.46,1.83,1.1,0.06,-0.6,-1.18,-2.22,-2.88,-3.9,-4.28,-4.34
"460",2011-07-16,5.99,4.99,4.07,3.31,2.54,1.81,1.11,0.12,-0.54,-1.11,-2.17,-2.83,-3.89,-4.28,-4.32
"461",2011-07-17,3.46,4.15,4,3.48,2.74,1.93,1.16,0.18,-0.49,-1.05,-2.11,-2.79,-3.86,-4.25,-4.31
"462",2011-07-18,2.24,2.27,2.34,2.37,2.15,1.78,1.18,0.26,-0.44,-1,-2.05,-2.75,-3.82,-4.24,-4.31
"463",2011-07-19,0.76,1.52,1.77,1.82,1.62,1.39,1,0.32,-0.42,-0.96,-2.01,-2.69,-3.81,-4.24,-4.31
"464",2011-07-20,-0.03,0.53,0.84,1.05,1.03,1,0.78,0.3,-0.4,-0.92,-1.95,-2.65,-3.78,-4.22,-4.29
"465",2011-07-21,-0.17,0.22,0.44,0.62,0.61,0.65,0.54,0.19,-0.4,-0.9,-1.92,-2.61,-3.75,-4.21,-4.28
"466",2011-07-22,0.7,0.43,0.36,0.4,0.35,0.4,0.34,0.08,-0.42,-0.88,-1.88,-2.56,-3.73,-4.19,-4.28
"467",2011-07-23,0.45,0.63,0.58,0.51,0.33,0.28,0.21,NA,-0.44,-0.88,-1.84,-2.53,-3.7,-4.18,-4.26
"468",2011-07-24,-0.02,0.19,0.26,0.31,0.21,0.2,0.14,-0.06,-0.47,-0.88,-1.81,-2.49,-3.68,-4.16,-4.25
"469",2011-07-25,-0.25,-0.01,0.08,0.14,0.07,0.1,0.07,-0.09,-0.49,-0.89,-1.79,-2.46,-3.66,-4.16,-4.24
"470",2011-07-26,-0.01,-0.01,0.01,0.05,-0.03,0.01,0.01,-0.12,-0.52,-0.89,-1.76,-2.43,-3.63,-4.13,-4.23
"471",2011-07-27,0.23,0.17,0.1,0.06,-0.06,-0.03,-0.03,-0.14,-0.55,-0.89,-1.74,-2.4,-3.6,-4.11,-4.22
"472",2011-07-28,0.69,0.4,0.19,0.11,-0.06,-0.06,-0.06,-0.14,-0.56,-0.91,-1.73,-2.37,-3.57,-4.11,-4.21
"473",2011-07-29,1.71,1,0.55,0.3,0.05,-0.02,-0.05,-0.13,-0.58,-0.92,-1.72,-2.34,-3.55,-4.09,-4.2
"474",2011-07-30,2.58,1.67,1.03,0.62,0.25,0.07,-0.01,-0.13,-0.6,-0.93,-1.7,-2.32,-3.53,-4.08,-4.19
"475",2011-07-31,3.17,2.12,1.39,0.91,0.46,0.19,0.04,-0.13,-0.62,-0.93,-1.68,-2.3,-3.5,-4.06,-4.18
"476",2011-08-01,4.04,2.73,1.8,1.19,0.66,0.3,0.1,-0.14,-0.62,-0.93,-1.68,-2.27,-3.47,-4.05,-4.18
"477",2011-08-02,5.13,3.52,2.38,1.59,0.93,0.45,0.16,-0.14,-0.64,-0.93,-1.68,-2.26,-3.45,-4.03,-4.16
"478",2011-08-03,4.1,3.51,2.75,2.02,1.28,0.66,0.27,-0.14,-0.64,-0.93,-1.65,-2.23,-3.42,-4.01,-4.14
"479",2011-08-04,4.38,3.23,2.41,1.82,1.24,0.73,0.29,-0.15,-0.63,-0.93,-1.65,-2.23,-3.4,-4,-4.14
"480",2011-08-05,5.28,4.08,3.03,2.21,1.45,0.8,0.3,-0.15,-0.62,-0.93,-1.65,-2.2,-3.38,-3.98,-4.12
"481",2011-08-06,4.1,3.77,3.16,2.49,1.72,1,0.41,-0.12,-0.61,-0.93,-1.63,-2.18,-3.35,-3.98,-4.11
"482",2011-08-07,2.3,2.6,2.48,2.17,1.65,1.07,0.48,-0.12,-0.6,-0.93,-1.62,-2.16,-3.34,-3.96,-4.11
"483",2011-08-08,0.27,0.94,1.25,1.36,1.17,0.89,0.41,-0.12,-0.58,-0.9,-1.62,-2.16,-3.32,-3.94,-4.09
"484",2011-08-09,0.87,0.69,0.64,0.69,0.61,0.55,0.32,-0.09,-0.56,-0.89,-1.6,-2.14,-3.3,-3.92,-4.08
"485",2011-08-10,2.69,1.8,1.18,0.83,0.51,0.37,0.19,-0.11,-0.55,-0.87,-1.59,-2.13,-3.27,-3.91,-4.06
"486",2011-08-11,4.38,3,1.99,1.32,0.77,0.42,0.16,-0.12,-0.56,-0.86,-1.57,-2.11,-3.26,-3.9,-4.05
"487",2011-08-12,3.88,3.22,2.49,1.84,1.17,0.64,0.21,-0.12,-0.55,-0.86,-1.56,-2.09,-3.24,-3.88,-4.04
"488",2011-08-13,4.84,3.66,2.7,2,1.34,0.79,0.3,-0.12,-0.56,-0.87,-1.56,-2.08,-3.23,-3.87,-4.04
"489",2011-08-14,3.52,3.46,3,2.41,1.69,1.01,0.39,-0.11,-0.55,-0.86,-1.54,-2.06,-3.2,-3.85,-4.02
"490",2011-08-15,2.3,2.26,2.1,1.9,1.51,1.06,0.52,-0.09,-0.53,-0.84,-1.52,-2.05,-3.19,-3.85,-4.01
"491",2011-08-16,4.41,3.08,2.23,1.72,1.27,0.9,0.4,-0.09,-0.51,-0.84,-1.51,-2.04,-3.17,-3.83,-4
"492",2011-08-17,6.13,4.62,3.4,2.48,1.67,1.01,0.42,-0.08,-0.5,-0.81,-1.5,-2.02,-3.16,-3.82,-3.98
"493",2011-08-18,7.24,5.69,4.35,3.26,2.26,1.35,0.56,-0.05,-0.48,-0.81,-1.5,-2,-3.13,-3.8,-3.98
"494",2011-08-19,5.85,5.51,4.74,3.83,2.8,1.74,0.7,0.01,-0.45,-0.78,-1.47,-1.99,-3.12,-3.78,-3.97
"495",2011-08-20,6.55,5.27,4.29,3.55,2.77,1.9,0.91,0.12,-0.42,-0.75,-1.46,-1.97,-3.1,-3.78,-3.95
"496",2011-08-21,7.67,6.34,5.12,4.08,3.07,2.06,1.1,0.24,-0.38,-0.73,-1.44,-1.97,-3.08,-3.76,-3.95
"497",2011-08-22,8.04,6.87,5.66,4.57,3.48,2.36,1.36,0.37,-0.32,-0.69,-1.43,-1.94,-3.06,-3.75,-3.93
"498",2011-08-23,6.9,6.28,5.51,4.68,3.72,2.62,1.57,0.55,-0.28,-0.66,-1.4,-1.92,-3.04,-3.73,-3.92
"499",2011-08-24,7.47,6.45,5.47,4.62,3.72,2.75,1.8,0.79,-0.23,-0.62,-1.38,-1.91,-3.03,-3.72,-3.92
"500",2011-08-25,7.17,6.53,5.69,4.84,3.9,2.9,1.95,0.96,-0.18,-0.57,-1.36,-1.89,-3.03,-3.71,-3.89
"501",2011-08-26,4.98,5.35,5.12,4.64,3.9,3.02,2.1,1.12,-0.12,-0.52,-1.33,-1.87,-3,-3.69,-3.88
"502",2011-08-27,1.44,2.79,3.42,3.6,3.34,2.84,2.12,1.21,0.07,-0.47,-1.3,-1.85,-2.99,-3.68,-3.88
"503",2011-08-28,1.7,1.79,2.03,2.31,2.35,2.29,1.91,1.2,0.18,-0.41,-1.27,-1.83,-2.97,-3.66,-3.86
"504",2011-08-29,2.94,2.53,2.24,2.1,1.9,1.82,1.58,1.06,0.22,-0.38,-1.24,-1.81,-2.96,-3.65,-3.85
"505",2011-08-30,3.41,2.85,2.4,2.11,1.79,1.6,1.36,0.92,0.2,-0.32,-1.19,-1.79,-2.94,-3.65,-3.85
"506",2011-08-31,3.63,3.1,2.6,2.23,1.81,1.52,1.24,0.81,0.18,-0.3,-1.17,-1.76,-2.93,-3.63,-3.84
"507",2011-09-01,3.1,2.94,2.63,2.3,1.86,1.52,1.19,0.76,0.15,-0.29,-1.13,-1.73,-2.9,-3.62,-3.82
"508",2011-09-02,3.56,2.96,2.48,2.15,1.76,1.46,1.14,0.7,0.12,-0.28,-1.12,-1.71,-2.9,-3.6,-3.82
"509",2011-09-03,4.39,3.62,2.9,2.36,1.84,1.45,1.1,0.68,0.13,-0.28,-1.09,-1.69,-2.87,-3.58,-3.8
"510",2011-09-04,2.57,2.88,2.79,2.51,2.02,1.56,1.12,0.62,0.11,-0.27,-1.07,-1.66,-2.86,-3.58,-3.78
"511",2011-09-05,1.68,1.9,1.94,1.92,1.7,1.45,1.08,0.58,0.07,-0.27,-1.05,-1.65,-2.83,-3.56,-3.78
"512",2011-09-06,2.17,1.82,1.6,1.51,1.32,1.2,0.96,0.56,0.08,-0.27,-1.04,-1.62,-2.83,-3.55,-3.77
"513",2011-09-07,1.29,1.56,1.56,1.47,1.22,1.06,0.87,0.54,0.1,-0.27,-1.02,-1.61,-2.81,-3.54,-3.76
"514",2011-09-08,1.92,1.51,1.26,1.15,0.97,0.92,0.79,0.5,0.08,-0.26,-1,-1.59,-2.78,-3.52,-3.75
"515",2011-09-09,3.71,2.7,1.95,1.48,1.07,0.86,0.71,0.44,0.06,-0.25,-0.99,-1.57,-2.77,-3.52,-3.73
"516",2011-09-10,4.42,3.49,2.68,2.06,1.47,1.05,0.75,0.41,0.03,-0.27,-0.99,-1.56,-2.75,-3.5,-3.72
"517",2011-09-11,4.57,3.79,3.04,2.43,1.8,1.29,0.89,0.46,0.04,-0.27,-0.99,-1.53,-2.74,-3.48,-3.72
"518",2011-09-12,2.78,3.07,2.89,2.53,1.99,1.48,1.03,0.55,0.06,-0.27,-0.97,-1.52,-2.72,-3.48,-3.71
"519",2011-09-13,3.26,2.56,2.17,1.97,1.68,1.43,1.09,0.61,0.09,-0.26,-0.96,-1.51,-2.71,-3.46,-3.69
"520",2011-09-14,4.02,3.28,2.62,2.13,1.66,1.33,1.04,0.59,0.13,-0.24,-0.96,-1.49,-2.69,-3.45,-3.68
"521",2011-09-15,3.45,3.08,2.63,2.23,1.75,1.38,1.03,0.57,0.11,-0.24,-0.94,-1.47,-2.67,-3.45,-3.68
"522",2011-09-16,3.27,2.88,2.47,2.13,1.7,1.36,1,0.46,0.05,-0.24,-0.93,-1.46,-2.65,-3.43,-3.66
"523",2011-09-17,2.06,2.39,2.29,2.07,1.68,1.34,0.97,0.42,0.02,-0.24,-0.93,-1.46,-2.64,-3.42,-3.65
"524",2011-09-18,0.36,1,1.3,1.44,1.33,1.21,0.92,0.39,NA,-0.24,-0.93,-1.44,-2.64,-3.41,-3.65
"525",2011-09-19,-0.72,0.13,0.57,0.84,0.87,0.93,0.8,0.39,0.02,-0.23,-0.9,-1.42,-2.61,-3.39,-3.64
"526",2011-09-20,-0.72,-0.22,0.12,0.4,0.48,0.64,0.63,0.33,0.01,-0.22,-0.89,-1.41,-2.59,-3.38,-3.62
"527",2011-09-21,1.01,0.41,0.23,0.28,0.26,0.41,0.46,0.25,-0.03,-0.23,-0.88,-1.4,-2.58,-3.37,-3.62
"528",2011-09-22,2.1,1.36,0.86,0.59,0.36,0.35,0.36,0.17,-0.07,-0.24,-0.87,-1.4,-2.58,-3.36,-3.6
"529",2011-09-23,1.73,1.39,1.05,0.81,0.52,0.41,0.33,0.14,-0.1,-0.24,-0.87,-1.38,-2.56,-3.34,-3.58
"530",2011-09-24,1.57,1.28,1,0.81,0.55,0.44,0.35,0.13,-0.12,-0.25,-0.86,-1.36,-2.54,-3.32,-3.58
"531",2011-09-25,1.07,1.09,0.95,0.8,0.56,0.44,0.34,0.13,-0.12,-0.27,-0.86,-1.36,-2.52,-3.32,-3.58
"532",2011-09-26,1.5,1.17,0.88,0.72,0.49,0.42,0.34,0.13,-0.12,-0.27,-0.86,-1.34,-2.51,-3.32,-3.56
"533",2011-09-27,1.51,1.3,1.02,0.82,0.55,0.42,0.33,0.13,-0.13,-0.29,-0.86,-1.33,-2.51,-3.3,-3.55
"534",2011-09-28,1.42,1.22,0.98,0.82,0.56,0.44,0.34,0.13,-0.15,-0.3,-0.86,-1.33,-2.49,-3.29,-3.53
"535",2011-09-29,1.06,1.06,0.91,0.78,0.54,0.43,0.34,0.12,-0.15,-0.3,-0.86,-1.33,-2.48,-3.27,-3.52
"536",2011-09-30,0.86,0.82,0.71,0.64,0.45,0.39,0.31,0.12,-0.14,-0.3,-0.86,-1.33,-2.46,-3.25,-3.52
"537",2011-10-01,1.12,0.87,0.67,0.57,0.37,0.33,0.28,0.1,-0.15,-0.31,-0.86,-1.31,-2.45,-3.25,-3.52
"538",2011-10-02,2.13,1.44,0.96,0.69,0.4,0.31,0.25,0.08,-0.16,-0.33,-0.87,-1.31,-2.45,-3.24,-3.49
"539",2011-10-03,2.33,1.81,1.32,0.98,0.6,0.39,0.27,0.06,-0.18,-0.34,-0.86,-1.31,-2.43,-3.23,-3.49
"540",2011-10-04,1.74,1.58,1.3,1.05,0.71,0.49,0.32,0.09,-0.18,-0.34,-0.86,-1.3,-2.42,-3.22,-3.48
"541",2011-10-05,1.29,1.22,1.05,0.91,0.66,0.5,0.36,0.12,-0.18,-0.36,-0.86,-1.3,-2.41,-3.2,-3.46
"542",2011-10-06,0.68,0.83,0.79,0.74,0.54,0.45,0.35,0.11,-0.18,-0.37,-0.86,-1.3,-2.39,-3.19,-3.45
"543",2011-10-07,-0.41,0.24,0.44,0.51,0.38,0.36,0.31,0.1,-0.17,-0.36,-0.87,-1.29,-2.37,-3.18,-3.44
"544",2011-10-08,-1.01,-0.33,-0.03,0.16,0.14,0.22,0.24,0.07,-0.18,-0.36,-0.88,-1.29,-2.37,-3.17,-3.44
"545",2011-10-09,-1.14,-0.55,-0.2,-0.04,-0.04,0.08,0.15,0.03,-0.2,-0.36,-0.87,-1.27,-2.37,-3.16,-3.42
"546",2011-10-10,-1.06,-0.68,-0.38,-0.14,-0.16,-0.02,0.07,-0.03,-0.21,-0.37,-0.86,-1.27,-2.35,-3.16,-3.42
"547",2011-10-11,-1.08,-0.67,-0.42,-0.18,-0.21,-0.09,0.01,-0.07,-0.21,-0.39,-0.86,-1.27,-2.35,-3.14,-3.41
"548",2011-10-12,-1.36,-0.86,-0.57,-0.3,-0.23,-0.12,-0.03,-0.09,-0.21,-0.39,-0.86,-1.27,-2.33,-3.12,-3.39
"549",2011-10-13,-1.54,-1.01,-0.7,-0.42,-0.27,-0.15,-0.06,-0.12,-0.23,-0.4,-0.88,-1.27,-2.32,-3.12,-3.38
"550",2011-10-14,-2.2,-1.38,-0.93,-0.58,-0.39,-0.17,-0.08,-0.14,-0.23,-0.42,-0.88,-1.26,-2.31,-3.11,-3.38
"551",2011-10-15,-2.38,-1.73,-1.25,-0.83,-0.61,-0.22,-0.09,-0.15,-0.24,-0.42,-0.88,-1.26,-2.31,-3.1,-3.38
"552",2011-10-16,-2.34,-1.78,-1.38,-0.98,-0.76,-0.31,-0.11,-0.15,-0.24,-0.43,-0.88,-1.26,-2.3,-3.09,-3.36
"553",2011-10-17,-2.44,-1.87,-1.49,-1.11,-0.88,-0.42,-0.12,-0.16,-0.27,-0.45,-0.88,-1.26,-2.28,-3.08,-3.35
"554",2011-10-18,-2.99,-2.19,-1.7,-1.27,-1.03,-0.58,-0.22,-0.2,-0.32,-0.47,-0.89,-1.26,-2.28,-3.07,-3.34
"555",2011-10-19,-3.53,-2.59,-2,-1.51,-1.23,-0.76,-0.37,-0.29,-0.38,-0.48,-0.89,-1.26,-2.28,-3.05,-3.34
"556",2011-10-20,-3.83,-2.84,-2.25,-1.75,-1.44,-0.93,-0.51,-0.38,-0.42,-0.51,-0.91,-1.25,-2.27,-3.04,-3.32
"557",2011-10-21,-4.6,-3.44,-2.69,-2.06,-1.68,-1.12,-0.65,-0.47,-0.48,-0.54,-0.91,-1.25,-2.25,-3.05,-3.31
"558",2011-10-22,-4.86,-3.8,-3.06,-2.41,-1.98,-1.34,-0.8,-0.57,-0.54,-0.56,-0.92,-1.25,-2.25,-3.04,-3.31
"559",2011-10-23,-4.92,-3.99,-3.3,-2.68,-2.25,-1.57,-0.98,-0.7,-0.61,-0.61,-0.93,-1.26,-2.24,-3.03,-3.31
"560",2011-10-24,-5.01,-4.12,-3.47,-2.87,-2.45,-1.77,-1.15,-0.83,-0.69,-0.65,-0.95,-1.26,-2.24,-3.02,-3.29
"561",2011-10-25,-4.72,-4,-3.48,-2.97,-2.59,-1.94,-1.31,-0.96,-0.77,-0.7,-0.96,-1.26,-2.23,-3.02,-3.28
"562",2011-10-26,-5.1,-4.19,-3.59,-3.06,-2.7,-2.07,-1.45,-1.08,-0.86,-0.75,-0.98,-1.26,-2.22,-3,-3.28
"563",2011-10-27,-5.06,-4.35,-3.78,-3.22,-2.84,-2.19,-1.57,-1.2,-0.95,-0.81,-1,-1.27,-2.21,-2.99,-3.26
"564",2011-10-28,-4.17,-3.86,-3.56,-3.19,-2.9,-2.31,-1.7,-1.31,-1.04,-0.87,-1.02,-1.27,-2.21,-2.99,-3.25
"565",2011-10-29,-3.74,-3.52,-3.31,-3.03,-2.84,-2.35,-1.78,-1.4,-1.13,-0.94,-1.05,-1.27,-2.2,-2.97,-3.25
"566",2011-10-30,-3.64,-3.31,-3.12,-2.89,-2.75,-2.33,-1.83,-1.48,-1.21,-1.01,-1.08,-1.29,-2.19,-2.96,-3.25
"567",2011-10-31,-3.95,-3.45,-3.16,-2.87,-2.73,-2.31,-1.86,-1.53,-1.28,-1.07,-1.11,-1.29,-2.19,-2.96,-3.24
"568",2011-11-01,-4.38,-3.71,-3.32,-2.97,-2.78,-2.35,-1.89,-1.59,-1.34,-1.13,-1.15,-1.3,-2.18,-2.95,-3.23
"569",2011-11-02,-4.74,-4.04,-3.58,-3.15,-2.91,-2.43,-1.94,-1.64,-1.4,-1.18,-1.18,-1.33,-2.19,-2.94,-3.21
"570",2011-11-03,-4.75,-4.16,-3.73,-3.31,-3.05,-2.54,-2.02,-1.7,-1.46,-1.24,-1.21,-1.33,-2.18,-2.92,-3.21
"571",2011-11-04,-4.85,-4.21,-3.79,-3.39,-3.14,-2.62,-2.08,-1.77,-1.51,-1.28,-1.24,-1.36,-2.18,-2.92,-3.21
"572",2011-11-05,-4.7,-4.21,-3.84,-3.46,-3.21,-2.68,-2.18,-1.84,-1.58,-1.34,-1.28,-1.37,-2.18,-2.92,-3.19
"573",2011-11-06,-4.63,-4.15,-3.81,-3.46,-3.24,-2.75,-2.25,-1.91,-1.64,-1.39,-1.31,-1.39,-2.18,-2.92,-3.18
"574",2011-11-07,-4.65,-4.12,-3.79,-3.45,-3.25,-2.79,-2.3,-1.97,-1.69,-1.44,-1.35,-1.41,-2.18,-2.92,-3.18
"575",2011-11-08,-5.36,-4.48,-3.96,-3.54,-3.3,-2.83,-2.34,-2.02,-1.75,-1.49,-1.39,-1.43,-2.18,-2.9,-3.18
"576",2011-11-09,-5.75,-4.91,-4.31,-3.79,-3.47,-2.93,-2.4,-2.08,-1.81,-1.54,-1.42,-1.45,-2.18,-2.89,-3.18
"577",2011-11-10,-5.87,-5.06,-4.49,-3.97,-3.64,-3.06,-2.5,-2.15,-1.87,-1.6,-1.46,-1.46,-2.18,-2.89,-3.16
"578",2011-11-11,-6.43,-5.43,-4.76,-4.19,-3.81,-3.2,-2.6,-2.22,-1.92,-1.65,-1.49,-1.48,-2.18,-2.88,-3.15
"579",2011-11-12,-6.92,-5.91,-5.16,-4.5,-4.06,-3.37,-2.73,-2.31,-1.99,-1.7,-1.53,-1.51,-2.18,-2.88,-3.15
"580",2011-11-13,-6.73,-5.97,-5.34,-4.74,-4.3,-3.58,-2.88,-2.42,-2.06,-1.76,-1.57,-1.53,-2.19,-2.86,-3.15
"581",2011-11-14,-6.44,-5.81,-5.31,-4.8,-4.42,-3.73,-3.02,-2.53,-2.15,-1.82,-1.61,-1.56,-2.18,-2.86,-3.14
"582",2011-11-15,-6.82,-6.03,-5.44,-4.89,-4.51,-3.84,-3.14,-2.64,-2.23,-1.89,-1.65,-1.58,-2.18,-2.85,-3.12
"583",2011-11-16,-7.06,-6.26,-5.66,-5.08,-4.67,-3.97,-3.25,-2.75,-2.32,-1.96,-1.68,-1.61,-2.18,-2.85,-3.11
"584",2011-11-17,-7.48,-6.55,-5.88,-5.27,-4.84,-4.12,-3.38,-2.85,-2.41,-2.03,-1.74,-1.64,-2.18,-2.85,-3.11
"585",2011-11-18,-8.06,-7.01,-6.24,-5.54,-5.05,-4.28,-3.51,-2.96,-2.5,-2.1,-1.78,-1.65,-2.18,-2.85,-3.11
"586",2011-11-19,-8.33,-7.33,-6.55,-5.83,-5.3,-4.48,-3.66,-3.08,-2.59,-2.18,-1.83,-1.69,-2.18,-2.84,-3.11
"587",2011-11-20,-7.91,-7.17,-6.58,-5.98,-5.49,-4.67,-3.83,-3.21,-2.68,-2.25,-1.87,-1.71,-2.19,-2.82,-3.1
"588",2011-11-21,-8.1,-7.3,-6.66,-6.05,-5.58,-4.79,-3.96,-3.31,-2.79,-2.34,-1.93,-1.74,-2.21,-2.82,-3.09
"589",2011-11-22,-8.1,-7.28,-6.68,-6.1,-5.67,-4.9,-4.08,-3.44,-2.89,-2.42,-1.98,-1.77,-2.21,-2.82,-3.08
"590",2011-11-23,-8.48,-7.55,-6.87,-6.24,-5.78,-5,-4.18,-3.55,-2.99,-2.5,-2.03,-1.81,-2.21,-2.82,-3.08
"591",2011-11-24,-8.47,-7.71,-7.06,-6.42,-5.94,-5.14,-4.3,-3.65,-3.08,-2.59,-2.09,-1.84,-2.21,-2.82,-3.08
"592",2011-11-25,-8.29,-7.64,-7.09,-6.51,-6.06,-5.27,-4.42,-3.76,-3.18,-2.67,-2.15,-1.88,-2.24,-2.82,-3.08
"593",2011-11-26,-8.21,-7.65,-7.13,-6.58,-6.14,-5.37,-4.53,-3.87,-3.27,-2.75,-2.21,-1.92,-2.25,-2.81,-3.07
"594",2011-11-27,-7.21,-7.04,-6.81,-6.45,-6.13,-5.43,-4.62,-3.96,-3.36,-2.83,-2.26,-1.96,-2.25,-2.8,-3.06
"595",2011-11-28,-7.46,-7.04,-6.7,-6.31,-6.04,-5.41,-4.67,-4.04,-3.45,-2.91,-2.32,-2,-2.25,-2.8,-3.05
"596",2011-11-29,-7.57,-7.13,-6.75,-6.34,-6.04,-5.42,-4.7,-4.11,-3.53,-2.99,-2.38,-2.03,-2.27,-2.79,-3.05
"597",2011-11-30,-7.64,-7.14,-6.76,-6.36,-6.06,-5.45,-4.74,-4.16,-3.6,-3.06,-2.45,-2.08,-2.28,-2.79,-3.05
"598",2011-12-01,-8.24,-7.51,-6.98,-6.47,-6.13,-5.5,-4.79,-4.22,-3.67,-3.14,-2.5,-2.12,-2.3,-2.79,-3.05
"599",2011-12-02,-8.28,-7.63,-7.13,-6.63,-6.26,-5.59,-4.85,-4.27,-3.73,-3.2,-2.56,-2.16,-2.31,-2.79,-3.05
"600",2011-12-03,-8.27,-7.68,-7.21,-6.73,-6.36,-5.68,-4.93,-4.34,-3.79,-3.26,-2.62,-2.2,-2.31,-2.79,-3.05
"601",2011-12-04,-7.73,-7.37,-7.05,-6.66,-6.36,-5.73,-5,-4.41,-3.86,-3.32,-2.67,-2.25,-2.34,-2.79,-3.05
"602",2011-12-05,-7.59,-7.14,-6.85,-6.52,-6.29,-5.71,-5.04,-4.47,-3.92,-3.39,-2.72,-2.28,-2.34,-2.79,-3.05
"603",2011-12-06,-7.98,-7.29,-6.88,-6.5,-6.23,-5.68,-5.03,-4.5,-3.97,-3.45,-2.77,-2.32,-2.36,-2.81,-3.04
"604",2011-12-07,-8.13,-7.43,-6.99,-6.56,-6.27,-5.7,-5.06,-4.54,-4.02,-3.5,-2.83,-2.36,-2.36,-2.79,-3.04
"605",2011-12-08,-8.55,-7.71,-7.17,-6.68,-6.35,-5.75,-5.09,-4.58,-4.07,-3.55,-2.88,-2.41,-2.4,-2.79,-3.04
"606",2011-12-09,-8.86,-8.04,-7.44,-6.89,-6.5,-5.84,-5.15,-4.62,-4.11,-3.6,-2.92,-2.45,-2.4,-2.8,-3.04
"607",2011-12-10,-9.22,-8.29,-7.64,-7.06,-6.65,-5.96,-5.23,-4.68,-4.16,-3.64,-2.98,-2.48,-2.43,-2.81,-3.04
"608",2011-12-11,-9.82,-8.77,-8.01,-7.33,-6.85,-6.1,-5.32,-4.75,-4.21,-3.7,-3.02,-2.53,-2.43,-2.81,-3.04
"609",2011-12-12,-9.52,-8.76,-8.15,-7.53,-7.06,-6.26,-5.45,-4.83,-4.27,-3.74,-3.07,-2.57,-2.46,-2.81,-3.04
"610",2011-12-13,-9.51,-8.75,-8.16,-7.57,-7.14,-6.38,-5.56,-4.92,-4.34,-3.81,-3.12,-2.6,-2.47,-2.82,-3.04
"611",2011-12-14,-8.82,-8.35,-7.96,-7.52,-7.16,-6.45,-5.64,-5,-4.41,-3.86,-3.16,-2.64,-2.5,-2.82,-3.05
"612",2011-12-15,-8.84,-8.21,-7.8,-7.39,-7.08,-6.45,-5.68,-5.07,-4.48,-3.92,-3.21,-2.68,-2.51,-2.81,-3.04
"613",2011-12-16,-8.89,-8.26,-7.81,-7.38,-7.06,-6.43,-5.71,-5.12,-4.54,-3.98,-3.25,-2.73,-2.53,-2.81,-3.04
"614",2011-12-17,-9.48,-8.49,-7.91,-7.41,-7.08,-6.44,-5.74,-5.16,-4.59,-4.03,-3.3,-2.76,-2.55,-2.84,-3.03
"615",2011-12-18,-9.25,-8.53,-8.02,-7.52,-7.17,-6.5,-5.78,-5.2,-4.64,-4.09,-3.35,-2.79,-2.58,-2.84,-3.03
