"Date.Depth","X0","X0.75","X1.75","X2.75","X3.75","X4.75","X5.75","X6.75","X7.75","X8.75","X9.75","X10.75","X11.75","X12.75","X13.75","X14.75","X15.75","X16.75","X17.75","X18.75","X20.75","X22.75","X24.75","X26.75"
2011-07-22,8.865,0.9294,-2.6461,-4.5932,-6.0606,-7.0907,-7.7697,-8.1208,-8.2533,-8.2692,-8.2401,-8.1946,-8.1602,-8.16,-8.1877,-8.2376,-8.2996,-8.3548,-8.4192,-8.4774,-8.5881,-8.654,-8.6774,-8.7043
2011-07-23,9.4743,0.8325,-2.6027,-4.5473,-6.0153,-7.0509,-7.7396,-8.1009,-8.2416,-8.2636,-8.2391,-8.1964,-8.1631,-8.1631,-8.1904,-8.2391,-8.3002,-8.355,-8.419,-8.4768,-8.5875,-8.6536,-8.6772,-8.7041
2011-07-24,13.3294,0.8216,-2.5804,-4.5146,-5.9789,-7.0162,-7.7119,-8.0806,-8.2292,-8.2582,-8.2371,-8.1964,-8.1649,-8.1651,-8.1923,-8.2408,-8.301,-8.3552,-8.4189,-8.4761,-8.587,-8.6529,-8.6765,-8.7036
2011-07-25,13.3952,0.8397,-2.5785,-4.4958,-5.9521,-6.9892,-7.6888,-8.062,-8.2174,-8.2525,-8.2354,-8.1979,-8.1677,-8.168,-8.1943,-8.2425,-8.3018,-8.3557,-8.4188,-8.4748,-8.5864,-8.6522,-8.6761,-8.7034
2011-07-26,14.7591,1.0741,-2.5218,-4.4409,-5.9013,-6.9458,-7.6564,-8.0418,-8.2047,-8.2468,-8.2338,-8.1986,-8.1703,-8.1706,-8.1965,-8.2437,-8.3023,-8.3556,-8.4187,-8.4746,-8.5861,-8.6514,-8.6752,-8.7032
2011-07-27,9.1236,1.2467,-2.4529,-4.3776,-5.8457,-6.9006,-7.623,-8.0226,-8.1941,-8.2406,-8.2314,-8.1992,-8.1719,-8.1727,-8.1984,-8.245,-8.3032,-8.3561,-8.4184,-8.4747,-8.5847,-8.651,-8.6751,-8.7026
2011-07-28,9.3339,1.2015,-2.4155,-4.3369,-5.805,-6.8639,-7.5935,-8.0008,-8.1801,-8.2344,-8.2295,-8.2007,-8.1747,-8.1757,-8.2005,-8.2472,-8.3043,-8.3563,-8.4183,-8.4745,-8.5842,-8.6505,-8.6744,-8.7019
2011-07-29,7.5946,1.1674,-2.3779,-4.2957,-5.7635,-6.827,-7.5643,-7.9805,-8.1675,-8.228,-8.227,-8.2013,-8.1767,-8.1776,-8.2028,-8.2483,-8.3048,-8.3567,-8.4184,-8.4743,-8.5836,-8.6499,-8.6741,-8.7013
2011-07-30,7.3122,1.1127,-2.355,-4.2628,-5.7281,-6.7945,-7.5375,-7.9606,-8.1543,-8.2212,-8.224,-8.2014,-8.1783,-8.1796,-8.2046,-8.2494,-8.3056,-8.3569,-8.4182,-8.4741,-8.5828,-8.6495,-8.6736,-8.701
2011-07-31,9.7687,1.1389,-2.3271,-4.2272,-5.6906,-6.7599,-7.51,-7.9405,-8.1415,-8.2147,-8.2216,-8.2014,-8.18,-8.1821,-8.2066,-8.2508,-8.3065,-8.3571,-8.4177,-8.4731,-8.5824,-8.6486,-8.673,-8.701
2011-08-01,8.5327,1.2628,-2.3006,-4.1926,-5.6541,-6.7268,-7.4829,-7.9208,-8.1286,-8.2076,-8.2189,-8.2014,-8.1818,-8.1842,-8.2086,-8.2521,-8.3073,-8.3574,-8.4178,-8.4732,-8.5815,-8.6485,-8.6726,-8.7005
2011-08-02,5.6713,1.287,-2.2694,-4.1545,-5.6155,-6.6926,-7.4547,-7.9006,-8.1154,-8.2002,-8.2154,-8.2016,-8.1831,-8.1858,-8.2101,-8.2532,-8.3079,-8.3577,-8.4176,-8.4728,-8.581,-8.6471,-8.6721,-8.6999
2011-08-03,11.6774,1.2422,-2.2417,-4.1199,-5.5788,-6.6579,-7.4279,-7.8809,-8.1022,-8.1939,-8.2126,-8.2013,-8.1853,-8.1888,-8.2125,-8.255,-8.3087,-8.3582,-8.4178,-8.472,-8.5808,-8.6465,-8.6714,-8.6997
2011-08-04,13.9662,1.2833,-2.2495,-4.1065,-5.5573,-6.635,-7.4075,-7.8613,-8.0889,-8.1862,-8.209,-8.1999,-8.1858,-8.1899,-8.2136,-8.2556,-8.3093,-8.3587,-8.4176,-8.4712,-8.5803,-8.6462,-8.6708,-8.6999
2011-08-05,15.6066,1.6296,-2.2005,-4.0583,-5.5121,-6.5948,-7.3763,-7.8411,-8.0755,-8.1788,-8.2059,-8.1996,-8.1878,-8.1922,-8.2156,-8.2573,-8.31,-8.3588,-8.4174,-8.4709,-8.5798,-8.6457,-8.6703,-8.6994
2011-08-06,12.0807,1.9219,-2.1572,-4.0142,-5.4691,-6.5576,-7.3464,-7.8214,-8.0627,-8.1715,-8.2022,-8.1995,-8.1891,-8.194,-8.2174,-8.2585,-8.311,-8.3591,-8.4175,-8.471,-8.5794,-8.6451,-8.67,-8.6989
2011-08-07,11.4962,2.0461,-2.1228,-3.9762,-5.4308,-6.5227,-7.3181,-7.8011,-8.0488,-8.1637,-8.1986,-8.1993,-8.1907,-8.1963,-8.2194,-8.2602,-8.3116,-8.3596,-8.4174,-8.4706,-8.5787,-8.6444,-8.6695,-8.6982
2011-08-08,10.275,2.1138,-2.0887,-3.9383,-5.3928,-6.4884,-7.2901,-7.7804,-8.0354,-8.1562,-8.1943,-8.1982,-8.1914,-8.1978,-8.2212,-8.262,-8.3128,-8.3601,-8.4176,-8.4706,-8.5783,-8.6441,-8.6691,-8.6979
2011-08-09,9.9937,2.0833,-2.0576,-3.9029,-5.356,-6.455,-7.2623,-7.7605,-8.0216,-8.1481,-8.1904,-8.1971,-8.1922,-8.199,-8.2229,-8.263,-8.3136,-8.3607,-8.4174,-8.4705,-8.5775,-8.6433,-8.6684,-8.6975
2011-08-10,12.6877,2.0116,-2.0419,-3.8767,-5.3265,-6.4261,-7.2379,-7.7409,-8.0082,-8.14,-8.1863,-8.1958,-8.1936,-8.2011,-8.2246,-8.2643,-8.3145,-8.361,-8.4174,-8.4696,-8.5773,-8.6428,-8.668,-8.6973
2011-08-11,14.8039,2.0546,-2.0148,-3.8444,-5.2923,-6.3933,-7.2117,-7.7207,-7.9942,-8.1321,-8.182,-8.1947,-8.1943,-8.2025,-8.2262,-8.2656,-8.3154,-8.3614,-8.4175,-8.4693,-8.5767,-8.6421,-8.6674,-8.6968
2011-08-12,8.5914,2.189,-1.9743,-3.8041,-5.2527,-6.3587,-7.1825,-7.7007,-7.9802,-8.1234,-8.1775,-8.1936,-8.1947,-8.2038,-8.2275,-8.2669,-8.3158,-8.3618,-8.4176,-8.4697,-8.576,-8.6415,-8.6672,-8.6963
2011-08-13,8.6499,2.1341,-1.9448,-3.7703,-5.2181,-6.3264,-7.1556,-7.6806,-7.9663,-8.115,-8.1727,-8.1918,-8.1953,-8.2053,-8.2288,-8.2679,-8.3166,-8.3624,-8.4175,-8.4693,-8.5751,-8.6411,-8.6666,-8.6959
2011-08-14,7.5456,1.9631,-1.937,-3.7496,-5.1921,-6.3016,-7.1334,-7.6615,-7.9524,-8.1062,-8.1679,-8.1902,-8.1954,-8.2066,-8.2303,-8.2694,-8.3175,-8.3626,-8.4176,-8.4691,-8.5747,-8.6406,-8.6662,-8.6955
2011-08-15,6.7999,1.7255,-1.9381,-3.7351,-5.1708,-6.2794,-7.113,-7.6426,-7.9385,-8.0976,-8.1631,-8.1885,-8.1961,-8.2077,-8.232,-8.27,-8.3185,-8.363,-8.4174,-8.469,-8.5743,-8.6402,-8.6656,-8.6951
2011-08-16,6.8807,1.6113,-1.9216,-3.7096,-5.142,-6.252,-7.0896,-7.6237,-7.9247,-8.089,-8.1578,-8.1861,-8.1954,-8.2084,-8.2331,-8.271,-8.3192,-8.3634,-8.4177,-8.469,-8.5738,-8.6397,-8.6655,-8.6944
2011-08-17,7.217,1.5987,-1.8901,-3.6749,-5.1072,-6.2196,-7.0624,-7.6037,-7.9107,-8.0799,-8.1529,-8.1844,-8.1965,-8.2099,-8.2345,-8.272,-8.3195,-8.364,-8.4174,-8.4686,-8.5733,-8.6391,-8.6646,-8.6944
2011-08-18,6.6598,1.5593,-1.8673,-3.6459,-5.0757,-6.1901,-7.0374,-7.5841,-7.8967,-8.0715,-8.148,-8.1826,-8.1964,-8.211,-8.2359,-8.2733,-8.3206,-8.3643,-8.418,-8.4682,-8.573,-8.6385,-8.6642,-8.6941
2011-08-19,8.3164,1.5819,-1.8383,-3.6125,-5.0419,-6.1583,-7.0106,-7.5644,-7.8825,-8.0624,-8.1424,-8.1801,-8.1968,-8.2121,-8.2372,-8.2745,-8.3213,-8.3648,-8.4178,-8.4679,-8.5728,-8.638,-8.6637,-8.6935
2011-08-20,11.5766,1.6119,-1.8344,-3.5952,-5.0191,-6.1344,-6.9899,-7.5455,-7.8686,-8.0537,-8.1376,-8.178,-8.1972,-8.2136,-8.2386,-8.2758,-8.3225,-8.3654,-8.4182,-8.4677,-8.5726,-8.6373,-8.6631,-8.6936
2011-08-21,11.8015,1.8319,-1.8124,-3.5662,-4.9882,-6.105,-6.9649,-7.5262,-7.8544,-8.0446,-8.132,-8.1756,-8.1967,-8.214,-8.2398,-8.2769,-8.3228,-8.3657,-8.4181,-8.4675,-8.5719,-8.6367,-8.6626,-8.693
2011-08-22,9.8635,2.1467,-1.7631,-3.5204,-4.9456,-6.0671,-6.9339,-7.5065,-7.8405,-8.0358,-8.1267,-8.1732,-8.1966,-8.215,-8.2407,-8.278,-8.3236,-8.3663,-8.4182,-8.4676,-8.5712,-8.6361,-8.6623,-8.6925
2011-08-23,6.1255,2.0472,-1.771,-3.511,-4.9284,-6.0494,-6.9159,-7.4872,-7.8257,-8.0256,-8.1198,-8.1702,-8.1958,-8.2153,-8.2418,-8.2789,-8.3244,-8.3666,-8.4181,-8.4674,-8.5707,-8.6357,-8.6622,-8.6918
2011-08-24,3.459,2.0058,-1.7156,-3.4621,-4.8836,-6.0093,-6.8834,-7.4673,-7.8116,-8.0167,-8.1146,-8.1685,-8.1961,-8.2166,-8.2435,-8.2806,-8.3252,-8.367,-8.4184,-8.4677,-8.5702,-8.6357,-8.6615,-8.6915
2011-08-25,4.5674,1.6452,-1.7346,-3.4596,-4.8712,-5.9943,-6.8679,-7.4487,-7.7976,-8.0069,-8.1084,-8.1644,-8.1951,-8.2165,-8.2435,-8.2809,-8.326,-8.3676,-8.4182,-8.4674,-8.5698,-8.6348,-8.6609,-8.6912
2011-08-26,4.4276,1.5211,-1.6971,-3.4221,-4.8346,-5.9607,-6.8397,-7.4301,-7.7836,-7.9975,-8.1024,-8.1621,-8.1944,-8.2173,-8.2449,-8.2818,-8.3268,-8.3679,-8.4188,-8.4676,-8.5692,-8.6342,-8.6604,-8.6906
2011-08-27,9.5811,1.4265,-1.6996,-3.4096,-4.8159,-5.9399,-6.8209,-7.4114,-7.7694,-7.9881,-8.0966,-8.1589,-8.194,-8.218,-8.2461,-8.2828,-8.3275,-8.3686,-8.4188,-8.4668,-8.5694,-8.6338,-8.6598,-8.6904
2011-08-28,9.0259,1.4585,-1.7089,-3.4016,-4.8004,-5.9239,-6.8049,-7.394,-7.7557,-7.9788,-8.0908,-8.156,-8.1935,-8.2184,-8.2468,-8.284,-8.3282,-8.369,-8.4187,-8.4668,-8.569,-8.6333,-8.6594,-8.6901
2011-08-29,9.5699,1.7249,-1.6715,-3.3643,-4.7644,-5.8898,-6.7759,-7.3746,-7.7413,-7.9688,-8.0843,-8.1527,-8.1925,-8.2188,-8.2479,-8.2847,-8.3288,-8.3694,-8.419,-8.4664,-8.5687,-8.6328,-8.6589,-8.6899
2011-08-30,6.9983,1.8487,-1.6387,-3.3309,-4.7308,-5.8574,-6.7488,-7.3546,-7.7265,-7.9587,-8.078,-8.1493,-8.1914,-8.2192,-8.2486,-8.2855,-8.3294,-8.3698,-8.4192,-8.4667,-8.5681,-8.6324,-8.6586,-8.6891
2011-08-31,6.0957,1.81,-1.616,-3.303,-4.6998,-5.8289,-6.7238,-7.3363,-7.7123,-7.9489,-8.0712,-8.1461,-8.1902,-8.2194,-8.2494,-8.2862,-8.3301,-8.3706,-8.4194,-8.4667,-8.5674,-8.6319,-8.6583,-8.6889
2011-09-01,6.7581,1.6894,-1.6074,-3.2847,-4.6786,-5.8058,-6.7032,-7.3169,-7.698,-7.9392,-8.0648,-8.1426,-8.1893,-8.2196,-8.2503,-8.2872,-8.3309,-8.3708,-8.4192,-8.4665,-8.5673,-8.6313,-8.6578,-8.6884
2011-09-02,4.4497,1.6627,-1.582,-3.2549,-4.6448,-5.7756,-6.6774,-7.2994,-7.6841,-7.9292,-8.0581,-8.1392,-8.1883,-8.2191,-8.2506,-8.2881,-8.3315,-8.3713,-8.4199,-8.4667,-8.5668,-8.6309,-8.657,-8.6879
2011-09-03,4.3264,1.5658,-1.5541,-3.2246,-4.6152,-5.7461,-6.6516,-7.2793,-7.6694,-7.9198,-8.052,-8.136,-8.1877,-8.2199,-8.2518,-8.2892,-8.3324,-8.3718,-8.4199,-8.4668,-8.5664,-8.6306,-8.6569,-8.6876
2011-09-04,4.2342,1.4462,-1.539,-3.2024,-4.5899,-5.7214,-6.6291,-7.2606,-7.655,-7.9097,-8.0451,-8.1319,-8.1858,-8.2195,-8.2521,-8.2904,-8.333,-8.372,-8.4202,-8.4666,-8.5661,-8.6301,-8.6565,-8.6874
2011-09-05,3.0546,1.3221,-1.5316,-3.1853,-4.568,-5.6993,-6.6088,-7.2424,-7.6408,-7.8995,-8.038,-8.1281,-8.1842,-8.2193,-8.2525,-8.2908,-8.3331,-8.3725,-8.42,-8.4669,-8.5659,-8.6295,-8.656,-8.6867
2011-09-06,3.8263,1.2287,-1.522,-3.1666,-4.5456,-5.676,-6.5876,-7.2243,-7.6266,-7.8892,-8.0311,-8.1238,-8.183,-8.2193,-8.2533,-8.2916,-8.3346,-8.3731,-8.4205,-8.4665,-8.5652,-8.6291,-8.6555,-8.6864
2011-09-07,3.2248,1.1883,-1.4969,-3.1383,-4.5158,-5.6475,-6.5625,-7.2053,-7.6122,-7.8793,-8.024,-8.1201,-8.1815,-8.2189,-8.2539,-8.2921,-8.3349,-8.3735,-8.4205,-8.4665,-8.5652,-8.6288,-8.655,-8.6861
2011-09-08,1.7716,1.081,-1.4958,-3.1249,-4.4972,-5.6282,-6.5439,-7.1878,-7.5982,-7.8691,-8.017,-8.116,-8.1796,-8.2187,-8.2541,-8.2928,-8.3356,-8.3739,-8.4205,-8.4667,-8.5646,-8.6283,-8.6547,-8.6855
2011-09-09,1.4825,0.9644,-1.4836,-3.1053,-4.4737,-5.6048,-6.5225,-7.1698,-7.5838,-7.8589,-8.0098,-8.112,-8.1778,-8.2184,-8.2547,-8.2936,-8.3362,-8.3745,-8.4206,-8.4664,-8.5643,-8.6277,-8.6544,-8.6851
2011-09-10,0.5406,0.8402,-1.4905,-3.0979,-4.4596,-5.5887,-6.5066,-7.1522,-7.5698,-7.8483,-8.0027,-8.1076,-8.1762,-8.2178,-8.2546,-8.2935,-8.3369,-8.3749,-8.4208,-8.4666,-8.564,-8.6274,-8.6541,-8.6848
2011-09-11,1.3838,0.7445,-1.468,-3.0711,-4.4309,-5.5608,-6.4815,-7.1343,-7.5552,-7.8378,-7.9955,-8.1032,-8.1743,-8.2174,-8.2549,-8.2939,-8.3371,-8.3751,-8.4209,-8.4663,-8.5637,-8.6269,-8.6534,-8.6842
2011-09-12,1.2114,0.6582,-1.4286,-3.0335,-4.3953,-5.5265,-6.4526,-7.1148,-7.5409,-7.8282,-7.9885,-8.0996,-8.1726,-8.217,-8.2559,-8.2952,-8.3376,-8.3757,-8.4216,-8.4665,-8.5632,-8.6264,-8.653,-8.6839
2011-09-13,2.3919,0.5832,-1.4358,-3.0267,-4.3812,-5.5105,-6.4368,-7.0982,-7.5269,-7.8176,-7.9812,-8.0946,-8.1708,-8.2166,-8.256,-8.2958,-8.3382,-8.376,-8.4216,-8.4662,-8.5637,-8.6261,-8.6525,-8.6834
2011-09-14,4.5549,0.6209,-1.4376,-3.0161,-4.3649,-5.4926,-6.4194,-7.0812,-7.513,-7.8072,-7.9741,-8.0903,-8.1691,-8.2159,-8.256,-8.2961,-8.3386,-8.3767,-8.4219,-8.4659,-8.5632,-8.6254,-8.6518,-8.6834
2011-09-15,2.187,0.7491,-1.4162,-2.9903,-4.3375,-5.4656,-6.3949,-7.063,-7.4991,-7.7968,-7.9661,-8.0854,-8.1666,-8.2156,-8.2559,-8.2965,-8.3396,-8.3767,-8.422,-8.4662,-8.5628,-8.6252,-8.6513,-8.6828
2011-09-16,0.3901,0.7139,-1.3999,-2.9681,-4.3125,-5.441,-6.373,-7.0451,-7.4845,-7.7861,-7.9589,-8.0814,-8.1647,-8.2146,-8.2558,-8.2969,-8.3396,-8.3771,-8.422,-8.4663,-8.5625,-8.6247,-8.6514,-8.6822
2011-09-17,-0.1107,0.6008,-1.3953,-2.9538,-4.2936,-5.4211,-6.3536,-7.0277,-7.4709,-7.7758,-7.9513,-8.0765,-8.1619,-8.2135,-8.256,-8.2977,-8.3401,-8.3777,-8.422,-8.4664,-8.5622,-8.6244,-8.6508,-8.682
2011-09-18,0.9773,0.5116,-1.3756,-2.9295,-4.2675,-5.3944,-6.3302,-7.0095,-7.4562,-7.7654,-7.9437,-8.0718,-8.1598,-8.2128,-8.256,-8.2978,-8.3404,-8.3777,-8.4223,-8.4666,-8.562,-8.6239,-8.6502,-8.6815
2011-09-19,-0.4856,0.4063,-1.3876,-2.9265,-4.2567,-5.3825,-6.3166,-6.9937,-7.4427,-7.7547,-7.936,-8.067,-8.1575,-8.2119,-8.256,-8.2981,-8.3414,-8.3784,-8.4223,-8.4665,-8.5616,-8.6237,-8.6498,-8.6813
2011-09-20,0.8046,0.3088,-1.3897,-2.9173,-4.2415,-5.365,-6.2997,-6.9769,-7.4286,-7.7445,-7.9286,-8.0618,-8.1552,-8.211,-8.2555,-8.2982,-8.3416,-8.3789,-8.4227,-8.4664,-8.5611,-8.6231,-8.6495,-8.681
2011-09-21,0.4096,0.2341,-1.3927,-2.9086,-4.2271,-5.3486,-6.2834,-6.9608,-7.4151,-7.7339,-7.9208,-8.057,-8.1526,-8.2097,-8.2552,-8.2981,-8.3422,-8.379,-8.4228,-8.4663,-8.561,-8.6228,-8.6494,-8.6806
2011-09-22,-0.2776,0.1586,-1.3763,-2.8871,-4.2029,-5.3241,-6.2609,-6.9432,-7.4008,-7.7232,-7.913,-8.0519,-8.1498,-8.2088,-8.2551,-8.2982,-8.342,-8.3791,-8.423,-8.4664,-8.5608,-8.6224,-8.6488,-8.6803
2011-09-23,-0.469,0.0831,-1.3797,-2.8789,-4.1889,-5.3084,-6.2454,-6.9271,-7.3875,-7.7128,-7.9054,-8.0473,-8.1474,-8.2077,-8.2548,-8.2988,-8.3423,-8.3797,-8.4229,-8.4663,-8.5604,-8.6218,-8.6485,-8.6794
2011-09-24,-2.1065,0.0317,-1.3435,-2.8441,-4.1546,-5.2757,-6.2165,-6.9086,-7.3733,-7.7026,-7.8975,-8.0428,-8.145,-8.2064,-8.2547,-8.2991,-8.343,-8.3798,-8.4229,-8.4665,-8.5603,-8.6217,-8.6479,-8.6792
2011-09-25,-1.09,0.0077,-1.3125,-2.8125,-4.1239,-5.244,-6.1892,-6.8896,-7.3587,-7.6916,-7.8894,-8.037,-8.1423,-8.2055,-8.2548,-8.2998,-8.3432,-8.3804,-8.4235,-8.4665,-8.5603,-8.6212,-8.6474,-8.6789
2011-09-26,-1.4288,-0.0092,-1.3303,-2.8142,-4.1167,-5.2355,-6.1782,-6.8745,-7.3453,-7.6811,-7.8814,-8.032,-8.1392,-8.204,-8.2545,-8.2998,-8.3434,-8.3804,-8.4235,-8.4667,-8.5599,-8.6208,-8.6471,-8.6787
2011-09-27,-1.0817,-0.0164,-1.3117,-2.7914,-4.0918,-5.2095,-6.1549,-6.8568,-7.3309,-7.6704,-7.8733,-8.0261,-8.1364,-8.2025,-8.2537,-8.2997,-8.344,-8.3809,-8.4237,-8.4664,-8.5599,-8.6206,-8.6467,-8.6783
2011-09-28,-3.1567,-0.0239,-1.3094,-2.7795,-4.0754,-5.1925,-6.1374,-6.8407,-7.3176,-7.6597,-7.8654,-8.0215,-8.1334,-8.2011,-8.2532,-8.3,-8.3444,-8.3811,-8.4237,-8.4666,-8.5594,-8.6201,-8.6464,-8.6774
2011-09-29,-1.0288,-0.0264,-1.3125,-2.772,-4.062,-5.1766,-6.1219,-6.8251,-7.3039,-7.6491,-7.8577,-8.0156,-8.1306,-8.1998,-8.2529,-8.3,-8.3443,-8.3815,-8.424,-8.4668,-8.5589,-8.6196,-8.646,-8.6773
2011-09-30,0.4339,-0.0227,-1.3225,-2.7696,-4.0523,-5.1643,-6.1086,-6.8099,-7.2906,-7.6383,-7.8497,-8.0105,-8.1278,-8.1985,-8.2525,-8.3001,-8.3446,-8.3816,-8.4241,-8.4663,-8.5591,-8.6192,-8.6454,-8.6771
2011-10-01,1.6008,-0.0243,-1.3423,-2.7738,-4.0484,-5.1558,-6.0992,-6.7953,-7.2777,-7.6283,-7.8416,-8.0042,-8.1235,-8.1964,-8.2512,-8.299,-8.3449,-8.3816,-8.4243,-8.4661,-8.5591,-8.6189,-8.6449,-8.6767
2011-10-02,1.3835,-0.0259,-1.3475,-2.7685,-4.0371,-5.1427,-6.0852,-6.7801,-7.2647,-7.6178,-7.8339,-7.9996,-8.1217,-8.1952,-8.251,-8.2995,-8.3448,-8.3819,-8.4244,-8.4661,-8.559,-8.6186,-8.6447,-8.6764
2011-10-03,0.3381,-0.0286,-1.35,-2.761,-4.0246,-5.1284,-6.0701,-6.7649,-7.2514,-7.6073,-7.8259,-7.9941,-8.1186,-8.1937,-8.2504,-8.2994,-8.345,-8.3823,-8.4241,-8.4659,-8.5587,-8.6183,-8.6442,-8.6765
2011-10-04,-1.3075,-0.0291,-1.3332,-2.7407,-4.0013,-5.105,-6.0481,-6.7482,-7.2375,-7.5964,-7.8175,-7.9885,-8.1153,-8.1918,-8.2497,-8.2992,-8.3452,-8.3824,-8.4244,-8.4665,-8.5584,-8.6179,-8.644,-8.6757
2011-10-05,-3.032,-0.0328,-1.3373,-2.7351,-3.9897,-5.092,-6.0336,-6.733,-7.2246,-7.5861,-7.8094,-7.983,-8.1116,-8.1901,-8.2487,-8.2989,-8.345,-8.3825,-8.4246,-8.4663,-8.558,-8.6177,-8.6437,-8.6752
2011-10-06,-1.5297,-0.0292,-1.2945,-2.6965,-3.9533,-5.0556,-6.0019,-6.7141,-7.2098,-7.5749,-7.8008,-7.977,-8.1086,-8.1883,-8.2481,-8.299,-8.3456,-8.3827,-8.4249,-8.4664,-8.5578,-8.6172,-8.6432,-8.6749
2011-10-07,-4.8273,-0.0346,-1.3028,-2.6938,-3.9439,-5.0449,-5.9896,-6.6995,-7.1968,-7.5642,-7.7926,-7.9714,-8.1053,-8.1861,-8.2471,-8.2988,-8.3456,-8.3829,-8.4246,-8.4667,-8.5573,-8.6169,-8.643,-8.6744
2011-10-08,-4.714,-0.0365,-1.2981,-2.6823,-3.928,-5.0277,-5.9723,-6.6839,-7.1833,-7.5538,-7.7842,-7.9656,-8.1017,-8.1844,-8.2465,-8.2987,-8.3456,-8.3831,-8.4249,-8.4665,-8.5575,-8.6165,-8.6426,-8.6738
2011-10-09,-3.996,-0.0349,-1.2792,-2.6611,-3.905,-5.003,-5.9499,-6.6671,-7.1695,-7.5428,-7.7757,-7.9596,-8.0983,-8.1823,-8.2455,-8.2981,-8.3456,-8.3833,-8.4252,-8.4669,-8.5572,-8.6162,-8.6421,-8.6737
2011-10-10,-2.4678,-0.0405,-1.3142,-2.6774,-3.9114,-5.0058,-5.9465,-6.6551,-7.1578,-7.533,-7.7681,-7.9542,-8.095,-8.1805,-8.2448,-8.2982,-8.3459,-8.3834,-8.4248,-8.4662,-8.5572,-8.6161,-8.6418,-8.6735
2011-10-11,-2.8024,-0.0517,-1.3055,-2.6641,-3.8936,-4.9839,-5.9277,-6.6398,-7.1448,-7.5225,-7.7597,-7.9484,-8.0912,-8.1786,-8.2438,-8.2978,-8.3457,-8.3834,-8.4251,-8.4664,-8.5567,-8.6155,-8.6412,-8.6728
2011-10-12,-5.4899,-0.0513,-1.2989,-2.653,-3.8793,-4.9683,-5.912,-6.6244,-7.1318,-7.5117,-7.7515,-7.9425,-8.0875,-8.1764,-8.2428,-8.2972,-8.3457,-8.3834,-8.4252,-8.4667,-8.5566,-8.6154,-8.6413,-8.6725
2011-10-13,-5.3253,-0.0501,-1.2949,-2.6429,-3.8652,-4.9525,-5.896,-6.6095,-7.1188,-7.5013,-7.7431,-7.9365,-8.0837,-8.1742,-8.2416,-8.2971,-8.3456,-8.3836,-8.4251,-8.4664,-8.5562,-8.615,-8.6407,-8.6721
2011-10-14,-6.5169,-0.0471,-1.2803,-2.6243,-3.8441,-4.931,-5.8756,-6.5936,-7.1052,-7.4903,-7.7345,-7.9304,-8.0802,-8.1722,-8.2404,-8.2966,-8.3456,-8.3835,-8.4254,-8.4667,-8.5562,-8.6146,-8.6403,-8.6716
2011-10-15,-4.4661,-0.0416,-1.2491,-2.5922,-3.8123,-4.8999,-5.8479,-6.5765,-7.0917,-7.48,-7.726,-7.9239,-8.0762,-8.1698,-8.2393,-8.2964,-8.3454,-8.3838,-8.4253,-8.4667,-8.556,-8.6146,-8.64,-8.6716
2011-10-16,-4.4882,-0.0418,-1.2366,-2.5755,-3.7912,-4.8766,-5.8263,-6.5597,-7.0773,-7.469,-7.7176,-7.9181,-8.0731,-8.168,-8.2387,-8.2968,-8.3457,-8.3839,-8.4257,-8.4669,-8.5558,-8.614,-8.6394,-8.6713
2011-10-17,-5.5607,-0.0443,-1.2421,-2.5734,-3.7846,-4.869,-5.8161,-6.5455,-7.065,-7.4585,-7.7091,-7.9122,-8.0688,-8.1652,-8.237,-8.2956,-8.3454,-8.3837,-8.4254,-8.4674,-8.5555,-8.6138,-8.6392,-8.6704
2011-10-18,-4.5059,-0.0476,-1.2605,-2.5808,-3.7847,-4.8669,-5.8109,-6.5326,-7.0526,-7.4477,-7.7002,-7.9055,-8.0642,-8.1624,-8.2356,-8.2944,-8.3455,-8.3836,-8.4254,-8.4667,-8.5557,-8.6134,-8.6388,-8.6708
2011-10-19,-7.8094,-0.056,-1.2704,-2.5831,-3.7822,-4.8591,-5.8003,-6.5203,-7.0408,-7.4375,-7.6924,-7.9001,-8.0611,-8.1604,-8.2344,-8.2941,-8.345,-8.3834,-8.4252,-8.4668,-8.555,-8.6132,-8.6387,-8.6696
2011-10-20,-4.9139,-0.047,-1.2308,-2.5445,-3.7444,-4.8217,-5.7683,-6.5031,-7.0269,-7.4265,-7.6838,-7.8934,-8.057,-8.1581,-8.2332,-8.2934,-8.3444,-8.3838,-8.4254,-8.467,-8.5552,-8.6127,-8.6382,-8.6694
2011-10-21,-8.5098,-0.0536,-1.2211,-2.5306,-3.7259,-4.8015,-5.7487,-6.4867,-7.013,-7.4161,-7.6754,-7.8881,-8.0535,-8.156,-8.2326,-8.2939,-8.3448,-8.3838,-8.4253,-8.4671,-8.5548,-8.6127,-8.6382,-8.669
2011-10-22,-11.2759,-0.0652,-1.2237,-2.5264,-3.7176,-4.792,-5.7367,-6.4724,-7.0008,-7.4056,-7.6663,-7.8813,-8.0494,-8.1531,-8.2305,-8.2926,-8.3444,-8.3836,-8.4253,-8.4672,-8.5544,-8.6121,-8.6377,-8.6683
2011-10-23,-6.1253,-0.0531,-1.2266,-2.5229,-3.7099,-4.7816,-5.7262,-6.4594,-6.988,-7.3947,-7.6585,-7.8746,-8.045,-8.1507,-8.2289,-8.292,-8.3444,-8.3836,-8.4257,-8.4666,-8.5549,-8.6119,-8.6372,-8.6685
